uid,dialogue_id,utt_idx,target_utterance,gold_intent,gold_bitmask,pred_intents,pred_bitmask,raw_response
585-2_utt2_intention,585-2,2,"agent_2: That would be wonderful. Okay so I'll take two Firewoods, two food, and one water. Does that work?",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
585-3_utt1_intention,585-3,1,"agent_1: Almost. I actually had a disagreement with one of my friends just now because he is a bigger guy, haha! 🙂 Could we keep one of those foods for him? I'll give you another firewood for it.","Describe-Need,Promote-Coordination","[0, 0, 1, 0, 0, 0, 1, 0, 0]","['Build-Rapport', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Promote-Coordination""]}"
585-3_utt2_intention,585-3,2,agent_2: Haha that's understandable. Well I definitely understand. Yes I would be willing give you two food if I can have three firewood. ,"Promote-Coordination,Show-Empathy","[0, 0, 0, 0, 0, 0, 1, 1, 0]","['Show-Empathy', 'Promote-Coordination']","[0, 0, 0, 0, 0, 0, 1, 1, 0]","{""intents"":[""Show-Empathy"",""Promote-Coordination""]}"
585-4_utt1_intention,585-4,1,"agent_1: Awesome! This is an amazing deal, thank you friend.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
585-4_utt2_intention,585-4,2,"agent_2: Yes it is. I have really enjoyed discussing with you, and hope you have a great trip. ",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
586-0_utt1_intention,586-0,1,agent_1: I will submit a deal that might benefit us both.  ,"Callout-Fairness,Promote-Coordination","[0, 1, 0, 0, 0, 0, 1, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
586-0_utt2_intention,586-0,2,agent_2: We can work on that together,Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
586-1_utt1_intention,586-1,1,agent_1: What is on your most needed item?,Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
586-1_utt2_intention,586-1,2,"agent_2: I need Food, what is yours?",Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
586-2_utt1_intention,586-2,1,agent_1: I kinda need water because I get dry mouth very often.  so without water it will make it hard to achieve getting other items in the wilderness.,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
586-2_utt2_intention,586-2,2,"agent_2: Ok thats nice, I need food more because I didn't bring much and that a problem,  What do you think if I give you 2 wood and you give me 2 food?",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
586-3_utt1_intention,586-3,1,"agent_1: 🙂 Well let me counter it, more beneficial to both of us, you will get 1 water, 2 food and 2 firewood as I can easily find firewood in the forest.  The water due to my dry mouth illness, I need the most ☹️",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need']","[0, 1, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need""]}"
586-3_utt2_intention,586-3,2,"agent_2: Oh yes excuse me, I got confused, if you need water for me it's okay to give you the water you need.",Show-Empathy,"[0, 0, 0, 0, 0, 0, 0, 1, 0]",['Show-Empathy'],"[0, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Show-Empathy""]}"
586-4_utt1_intention,586-4,1,agent_1: Okay so my offer is good for you and me? 🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Callout-Fairness'],"[0, 1, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness""]}"
586-4_utt2_intention,586-4,2,"agent_2: , Yes, I agree with that offer.🙂",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
587-0_utt1_intention,587-0,1,"agent_2: Hi there.  I'm really looking forward to this camping trip!  Hope we can make a deal over these extra supplies.  🙂  I was hoping to do some hiking and swimming away from my campsite, so having some extra fresh water would be really helpful to me.","Build-Rapport,Describe-Need","[1, 0, 1, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination', 'Describe-Need']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination"",""Describe-Need""]}"
587-0_utt2_intention,587-0,2,agent_1: Hello there.  I too am looking forward to this trip.  Definitely need to decompress. ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
587-1_utt1_intention,587-1,1,agent_2: Sounds like it'll be great for both of us.  Is there anything extra you need?,"Build-Rapport,Discover-Preference","[1, 0, 0, 1, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
587-1_utt2_intention,587-1,2,agent_1: My favorite thing to do around the campfire is to sing songs.  I also like to do extra hiking as well.  I especially need firewood. ,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
587-2_utt1_intention,587-2,1,"agent_2: Well, I could see fit to give you the extra firewood (If I can hear a few of your songs!) if you don't mind letting me take the water.",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
587-2_utt2_intention,587-2,2,"agent_1: Hahaha, once you hear my singing you might hope the opposite.  I can do that with the firewood and water, but I really would prefer two of the remaining foods. ",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
587-3_utt1_intention,587-3,1,"agent_2: I could also use the extra food, so can we resolve it amicably?  Coin flip maybe?",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
587-3_utt2_intention,587-3,2,agent_1: That's a good idea.  I'll trust you to do the coin flip.  ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
587-4_utt1_intention,587-4,1,agent_2: Sure.  🙂  I'll grab a coin.,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
587-4_utt2_intention,587-4,2,agent_1: Calling tails.  ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
587-5_utt1_intention,587-5,1,"agent_2: Looks like 2 to you!  So it's 3 water and 1 food to me then, 3 firewood and 2 food to you?",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
587-5_utt2_intention,587-5,2,agent_1: I appreciate your honesty!  Sounds good to me.,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Show-Empathy', 'Promote-Coordination']","[0, 0, 0, 0, 0, 0, 1, 1, 0]","{""intents"":[""Show-Empathy"",""Promote-Coordination""]}"
588-0_utt1_intention,588-0,1,agent_2: hello,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
588-0_utt2_intention,588-0,2,agent_1: Hi how are you?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
588-1_utt1_intention,588-1,1,agent_2: I am good. How are You.   I was just thinking about how I need extra water due to a medical condition.  How about I take all 3 waters?,"Build-Rapport,Describe-Need","[1, 0, 1, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Promote-Coordination""]}"
588-1_utt2_intention,588-1,2,agent_1: I am okay. How about I give you one and half then I get some firewood from you?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
588-2_utt1_intention,588-2,1,"agent_2: No I need at least 2 waters.  But I am willing to give you all 3 foods, if I get all the firewood.  Does that work for you?","Callout-Fairness,Promote-Coordination","[0, 1, 0, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
588-2_utt2_intention,588-2,2,agent_1: Okay I will give you 2 waters. I actually need more of firewood. If I can get 2 I will be glad.,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
588-3_utt1_intention,588-3,1,"agent_2: Well I really need the firewood because I have small kids with me and it would be hard for me to get some free time to get the firewood, but I would be willing to give you 2 firewood since I get two waters.  What are your thoughts about the food?","Describe-Need,Promote-Coordination","[0, 0, 1, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
588-3_utt2_intention,588-3,2,agent_1: Okay what about ! firewood and 1 and half water. I don't want to run low on supplies so soon. It will be so bad for me. You can keep your firewood because of the kids.,"Describe-Need,Show-Empathy","[0, 0, 1, 0, 0, 0, 0, 1, 0]","['Describe-Need', 'Undermine-Requirements']","[0, 0, 1, 0, 0, 0, 0, 0, 1]","{""intents"":[""Describe-Need"",""Undermine-Requirements""]}"
588-4_utt1_intention,588-4,1,"agent_2: We can't split the water in halves, so we gotta choose.  I need the food packages because I forgot to pack any food and I can't fish.  How about I get 2 water, 1 firewood, and 2 food?  Can we agree on that?",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
588-4_utt2_intention,588-4,2,agent_1: No problem.,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
589-0_utt1_intention,589-0,1,"agent_2: Hi there, how are you doing?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
589-0_utt2_intention,589-0,2,agent_1: I am great. Excited to go camping. How much food do you need?,"Build-Rapport,Discover-Preference","[1, 0, 0, 1, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need']","[1, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need""]}"
589-1_utt1_intention,589-1,1,"agent_2: I could use some extra food, I'll be hosting a get-together at my campsite later and will need some to entertain the guests. I'd like 2.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
589-1_utt2_intention,589-1,2,agent_1: That is fine. I can go fishing to get some extra food but I would still like one. Can I take two packages of firewood so I can cook them? ,"Describe-Need,No-Need","[0, 0, 1, 0, 0, 1, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
589-2_utt1_intention,589-2,1,"agent_2: Absolutely! I don't think I'll be needing any extra firewood, you can have all three! The only other thing I'd like is 2 waters for my hike in the morning so I can stay hydrated.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
589-2_utt2_intention,589-2,2,"agent_1: That is so helpful, thanks! Can you send everything you would like to take so we can make sure we are on the same page? ",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
589-3_utt1_intention,589-3,1,"agent_2: Sure. 🙂 I'd like to take 2 waters for my hike and 2 food for my get-together later. You would have 3 firewood, 1 water and 1 food. Sounds like a good compromise to me!",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
589-3_utt2_intention,589-3,2,agent_1: That sounds great. 🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
589-4_utt1_intention,589-4,1,agent_2: I hope you have a use for all of the wood! What do you plan on using it for?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
589-4_utt2_intention,589-4,2,agent_1: I am going to cook fish that i catch and boil any extra water I can find. ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
589-5_utt1_intention,589-5,1,"agent_2: You sound very resourceful! 🙂Sounds like we have a deal then, yes?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
590-0_utt1_intention,590-0,1,"agent_2: Hello! I would like make a deal with you on firewood, water and food! Are you interested in any items ?",Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
590-0_utt2_intention,590-0,2,"agent_1: Yes, I'd definitely be interested. How are you doing?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
590-1_utt1_intention,590-1,1,"agent_2: Not bad, not bad. How are you. What's on your mind for camping? ",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
590-1_utt2_intention,590-1,2,"agent_1: I'm doing well. We're desperately needing wood. We didn't realize how cold it would be as it is our first time here. There is none around our area so we are really concerned about staying warm especially at night. We also forgot a bag of food, so that's another need for us.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
590-2_utt1_intention,590-2,1,"agent_2: True. Turns out i'm dealing with similar situation, we didn't expect weather to be as cold, so extra wood is on my mind as well. Everyone might need to go to bed earlier and cook food that cooks short time since we low on wood !",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
590-2_utt2_intention,590-2,2,"agent_1: Yes, that's very true. I would be willing to give up water for more firewood.",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
590-3_utt1_intention,590-3,1,"agent_2: I like that. I could help you out. I'd be interested in giving you some extra food for extra water. We like to go far from campsite to hike and get up to high elevation, so i need to pack extra water just in case. We go during day, when it's warmest and need extra food in case we come back at nigh time or get lost! Not ideal. ","Describe-Need,Promote-Coordination","[0, 0, 1, 0, 0, 0, 1, 0, 0]","['Promote-Coordination', 'Describe-Need']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Describe-Need""]}"
590-3_utt2_intention,590-3,2,agent_1: You can never be too prepared. We stay closer to camp as we have little ones with us on this trip.,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['No-Intention'],"[0, 0, 0, 0, 1, 0, 0, 0, 0]","{""intents"":[""No-Intention""]}"
590-4_utt1_intention,590-4,1,"agent_2: are you interested in taking 1 firewood, all 3 foods and 1 water ? And then what's left would be to us ? ",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
590-4_utt2_intention,590-4,2,"agent_1: I would do 2 firewood, 3 foods and 0 water.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
590-5_utt1_intention,590-5,1,agent_2: Well it's important for both of us to get that wood ! ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Callout-Fairness'],"[0, 1, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Callout-Fairness""]}"
590-5_utt2_intention,590-5,2,"agent_2: In order to get all food, can you give me additional firewood?",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
590-6_utt1_intention,590-6,1,"agent_1: How about I do: 2 firewood, 2 food and 1 water?",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
590-6_utt2_intention,590-6,2,"agent_2: Well, what would it take for you to give up extra wood? ",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]",['Discover-Preference'],"[0, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference""]}"
590-7_utt1_intention,590-7,1,agent_1: 3 food and 2 water,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
590-7_utt2_intention,590-7,2,"agent_2: ok let's go with that. you take 3 food, 2 water and 1 firewood, let's make it happen that way and move on with camping ! ",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Promote-Coordination'],"[0, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination""]}"
591-0_utt1_intention,591-0,1,agent_1: Hello! ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
591-0_utt2_intention,591-0,2,agent_2: Hello there! How are you?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
