uid,dialogue_id,utt_idx,target_utterance,gold_intent,gold_bitmask,pred_intents,pred_bitmask,raw_response
499-0_utt1_intention,499-0,1,agent_1: Hello 🙂What would you like to do with this deal?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
499-0_utt2_intention,499-0,2,"agent_2: My friend ended up having a medical emergency and couldn't go to the store when I asked her to get food. Because of that, I would like 3 food packages. I had to go help her with the medical forms and didn't have time to shop","Build-Rapport,Describe-Need","[1, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy""]}"
499-1_utt1_intention,499-1,1,agent_1: Yes I can give you the three food but I need 2 water. I can become very thirsty. ,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
499-1_utt2_intention,499-1,2,agent_2: Yes that is totally fine with me. What about firewood,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Promote-Coordination', 'Discover-Preference']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Discover-Preference""]}"
499-2_utt1_intention,499-2,1,agent_1: I can give you 1 of the firewood. I would like to stay warm at night so I want 2. 😮,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy""]}"
499-2_utt2_intention,499-2,2,agent_2: Hmm that's going to be hard for me because I also get cold. what other reasons do you have?,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Show-Empathy', 'Callout-Fairness', 'Describe-Need']","[0, 1, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Show-Empathy"",""Callout-Fairness"",""Describe-Need""]}"
499-3_utt1_intention,499-3,1,agent_1: I like to have a big fire so that I can feel good at night. I can get lonely at night. ☹️,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Show-Empathy', 'Describe-Need']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Show-Empathy"",""Describe-Need""]}"
499-3_utt2_intention,499-3,2,agent_2: aww that's sad! I think I can do that then. ,Show-Empathy,"[0, 0, 0, 0, 0, 0, 0, 1, 0]","['Build-Rapport', 'Show-Empathy', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy"",""Promote-Coordination""]}"
499-4_utt1_intention,499-4,1,agent_1: Thank you so much. Do you have any things you might need?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference', 'Promote-Coordination']","[1, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference"",""Promote-Coordination""]}"
499-4_utt2_intention,499-4,2,"agent_2: I think having 3 food, 1 firewood, and 1 water like we have discussed is what I need. You can have the rest. ",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
500-0_utt1_intention,500-0,1,"agent_1: It's been so cold these last few days, I'm worried that I didn't bring enough wood for the next few nights.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy""]}"
500-0_utt2_intention,500-0,2,agent_2: That is unfortunate. How about I give you are my firewood for all your food?,"Promote-Coordination,Show-Empathy","[0, 0, 0, 0, 0, 0, 1, 1, 0]","['Show-Empathy', 'Promote-Coordination']","[0, 0, 0, 0, 0, 0, 1, 1, 0]","{""intents"":[""Show-Empathy"",""Promote-Coordination""]}"
500-1_utt1_intention,500-1,1,agent_1: That is a very generous offer but I think I need to keep some food to be safe. Do you need any water?,"Callout-Fairness,Discover-Preference","[0, 1, 0, 1, 0, 0, 0, 0, 0]","['Show-Empathy', 'Describe-Need', 'No-Need']","[0, 0, 1, 0, 0, 1, 0, 1, 0]","{""intents"":[""Show-Empathy"",""Describe-Need"",""No-Need""]}"
500-1_utt2_intention,500-1,2,"agent_2: I can use water, yes. You could have all the firewood, one food ration. Then I could take the water rations and two food rations. ",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
500-2_utt1_intention,500-2,1,"agent_1: Actually, I'd like to keep some water as well in case it gets so cold that the lakes and other water sources freeze.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy""]}"
500-2_utt2_intention,500-2,2,"agent_2: Well, I need as much food as possible. You seem to want firewood. How about you suggest something.",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Discover-Preference', 'Promote-Coordination']","[0, 0, 1, 1, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference"",""Promote-Coordination""]}"
500-3_utt1_intention,500-3,1,"agent_1: That's a good idea.Let me think. How about 3 Firewood, 1 Food and 2 waters for me.",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Promote-Coordination', 'Describe-Need']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Describe-Need""]}"
500-3_utt2_intention,500-3,2,agent_2: That will not work for me at all. ,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['No-Intention', 'Undermine-Requirements']","[0, 0, 0, 0, 1, 0, 0, 0, 1]","{""intents"":[""No-Intention"",""Undermine-Requirements""]}"
500-4_utt1_intention,500-4,1,"agent_1: I see. Then how does 2 Firewood, 1 food and 1 water for me sound? You'll be getting 1, Wood 2 Foods and 1 Water",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
500-4_utt2_intention,500-4,2,"agent_2: Your calculations are incorrect. There are 3 firewood, 3 food, and 3 water. You are missing a water. I will return to my original offer since you need firewood the most and I need food the most. I take all the food, you take all the wood. And then you can take 1 water as you just suggested. ",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Describe-Need', 'Promote-Coordination']","[0, 1, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Describe-Need"",""Promote-Coordination""]}"
500-5_utt1_intention,500-5,1,agent_1: That will work fine with me. Please enjoy your food and two waters.,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
500-5_utt2_intention,500-5,2,"agent_2: Thank you, you as well. ",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
501-0_utt1_intention,501-0,1,"agent_1: Hello, how are you doing today?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
501-0_utt2_intention,501-0,2,agent_2: Hi! I am doing good.What about you?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
501-1_utt1_intention,501-1,1,"agent_1: Doing well, I'm exciting about my next camping trip with my family. ",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need']","[1, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need""]}"
501-1_utt2_intention,501-1,2,agent_2: Yeah that's fine.What you need the most?,Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference""]}"
501-2_utt1_intention,501-2,1,agent_1: I need food because I have mouths to feed and maybe a firewood?,Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",['Describe-Need'],"[0, 0, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need""]}"
501-2_utt2_intention,501-2,2,agent_2: Okay . How much You need each?,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Discover-Preference', 'Promote-Coordination']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Discover-Preference"",""Promote-Coordination""]}"
501-3_utt1_intention,501-3,1,agent_1: 3 Food and 1 Firewood? You get the rest?,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
501-3_utt2_intention,501-3,2,agent_2: That's fine.I will accept your deal.Tell me the reason why you need the item?,Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Promote-Coordination', 'Describe-Need']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Describe-Need""]}"
501-4_utt1_intention,501-4,1,"agent_1: Food for the family, and firewood is a good tool to purify water and cook. Also wanted to make a win-win deal","Callout-Fairness,Describe-Need","[0, 1, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Callout-Fairness']","[0, 1, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Callout-Fairness""]}"
501-4_utt2_intention,501-4,2,agent_2: Good.You explained me very well.I like your demand and your needs. ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Show-Empathy']","[1, 0, 0, 0, 0, 0, 0, 1, 0]","{""intents"":[""Build-Rapport"",""Show-Empathy""]}"
502-0_utt1_intention,502-0,1,"agent_1: Hi there, how are you doing today?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
502-0_utt2_intention,502-0,2,"agent_2: I am doing well, thanks! ",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
502-1_utt1_intention,502-1,1,agent_1: That's good to hear. I am going camping this weekend and need some extra supplies. What about you?,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Discover-Preference']","[1, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Discover-Preference""]}"
502-1_utt2_intention,502-1,2,agent_2: That's great! I also have a comping trip planned. We will be having an all night dance party. I could definitely use some extra supplies. What are you in need of the most?,"Build-Rapport,Discover-Preference","[1, 0, 0, 1, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Discover-Preference', 'Promote-Coordination']","[1, 0, 1, 1, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Discover-Preference"",""Promote-Coordination""]}"
502-2_utt1_intention,502-2,1,"agent_1: That sounds like fun. I am pretty good at hunting and fishing, so I really don't need the extra food. I would like some extra firewood however. That would help cook the food and keep animals and insects away at night","Describe-Need,No-Need","[0, 0, 1, 0, 0, 1, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Promote-Coordination""]}"
502-2_utt2_intention,502-2,2,agent_2: Ugh ☹️ I too could really use the firewood. We need that campfire going all night to be able to socialize. How about water? Do you have enough? Do you need more?,"Describe-Need,Discover-Preference","[0, 0, 1, 1, 0, 0, 0, 0, 0]","['Show-Empathy', 'Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 1, 0]","{""intents"":[""Show-Empathy"",""Describe-Need"",""Promote-Coordination""]}"
502-3_utt1_intention,502-3,1,agent_1: I have an idea. I could give you 3 firewood and you give me 3 water and 3 food. ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
502-3_utt2_intention,502-3,2,agent_2: That would be great but I could find myself in need of some extra water. Don't want t get dehydrated from all the dancing! Could I trade you one of the firewood for 2 of the water?,"Describe-Need,Promote-Coordination","[0, 0, 1, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Promote-Coordination', 'Show-Empathy']","[0, 0, 1, 0, 0, 0, 1, 1, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination"",""Show-Empathy""]}"
502-4_utt1_intention,502-4,1,agent_1: I see. How about you get 2 firewood 1 water 1 food. And I get 1 firewod 2 water 2 food?,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
502-4_utt2_intention,502-4,2,"agent_2: I think that sounds fair. So I would get 2 firewood, 1 water and 1 food. You could get 1 firewood, 2 water, 2 food. Is that correct?",Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
502-5_utt1_intention,502-5,1,"agent_1: Yes, sounds like a deal!",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
502-5_utt2_intention,502-5,2,agent_2: Wonderful! 🙂,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Build-Rapport', 'Callout-Fairness', 'Promote-Coordination']","[1, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Callout-Fairness"",""Promote-Coordination""]}"
503-0_utt1_intention,503-0,1,"agent_1: Hello, what do you expect from me?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Discover-Preference', 'Build-Rapport']","[1, 0, 0, 1, 0, 0, 0, 0, 0]","{""intents"":[""Discover-Preference"",""Build-Rapport""]}"
503-0_utt2_intention,503-0,2,"agent_2: Hi! I'm really excited for the camping trip, but I guess can we talk about it first? I don't think we're supposed to rush into a decision.",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination', 'Callout-Fairness']","[1, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination"",""Callout-Fairness""]}"
503-1_utt1_intention,503-1,1,"agent_1: Okay, What did you thing about the camping trip?",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Discover-Preference', 'Promote-Coordination']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Discover-Preference"",""Promote-Coordination""]}"
503-1_utt2_intention,503-1,2,"agent_2: I'm excited to go on it! I haven't gone it yet, that's why we're talking about supplies now.",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Promote-Coordination']","[1, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Promote-Coordination""]}"
503-2_utt1_intention,503-2,1,"agent_1: Yeah, What did think about water? ",Discover-Preference,"[0, 0, 0, 1, 0, 0, 0, 0, 0]","['Discover-Preference', 'Promote-Coordination']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Discover-Preference"",""Promote-Coordination""]}"
503-2_utt2_intention,503-2,2,"agent_2: I think water is great! I don't need very much for this trip, but water is delicious.",No-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0]","['Describe-Need', 'Discover-Preference']","[0, 0, 1, 1, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Discover-Preference""]}"
503-3_utt1_intention,503-3,1,"agent_1: Okay, but water is important to me because I have health issues. So I drink more water for save my health.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Show-Empathy']","[0, 0, 1, 0, 0, 0, 0, 1, 0]","{""intents"":[""Describe-Need"",""Show-Empathy""]}"
503-3_utt2_intention,503-3,2,agent_2: Okay! You can have all the water. I want all the food.,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Promote-Coordination', 'Discover-Preference']","[0, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Discover-Preference""]}"
503-4_utt1_intention,503-4,1,"agent_1: yeah sure, I will share with you all the food. What is about firewood?",Promote-Coordination,"[0, 0, 0, 0, 0, 0, 1, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
503-4_utt2_intention,503-4,2,agent_2: You can have two if I can have one if you're okay with that.,Callout-Fairness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]","['Callout-Fairness', 'Promote-Coordination']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Callout-Fairness"",""Promote-Coordination""]}"
503-5_utt1_intention,503-5,1,"agent_1: My place is so cold, so I want all the firewood for save my children from cold.",Describe-Need,"[0, 0, 1, 0, 0, 0, 0, 0, 0]","['Describe-Need', 'Callout-Fairness']","[0, 1, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Callout-Fairness""]}"
503-5_utt2_intention,503-5,2,agent_1: I want at least 2 packages of  firewood ,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Describe-Need', 'Callout-Fairness']","[0, 1, 1, 0, 0, 0, 0, 0, 0]","{""intents"":[""Describe-Need"",""Callout-Fairness""]}"
504-0_utt1_intention,504-0,1,agent_2: hi,No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",['Build-Rapport'],"[1, 0, 0, 0, 0, 0, 0, 0, 0]","{""intents"":[""Build-Rapport""]}"
504-0_utt2_intention,504-0,2,"agent_1: hi there! ready to go hiking? Where will you be going, I'll be going to NY, the Catskills mountains.",Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Discover-Preference', 'Promote-Coordination']","[1, 0, 0, 1, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Discover-Preference"",""Promote-Coordination""]}"
504-1_utt1_intention,504-1,1,agent_2: yes im ready rocky mountains ,Build-Rapport,"[1, 0, 0, 0, 0, 0, 0, 0, 0]","['Build-Rapport', 'Promote-Coordination']","[1, 0, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Promote-Coordination""]}"
504-1_utt2_intention,504-1,2,"agent_1: awesome! I love the rockies. So let's try and divy up our extra supplies then. Personally, I feel that I'd need the most extra food, as I'm a rather large guy and plan to go hiking a lot during this time. Firewood would be nice, so I could have a big bonfire. What are your prefernces? ","Build-Rapport,Describe-Need,Discover-Preference","[1, 0, 1, 1, 0, 0, 0, 0, 0]","['Build-Rapport', 'Describe-Need', 'Discover-Preference', 'Promote-Coordination']","[1, 0, 1, 1, 0, 0, 1, 0, 0]","{""intents"":[""Build-Rapport"",""Describe-Need"",""Discover-Preference"",""Promote-Coordination""]}"
504-2_utt1_intention,504-2,1,agent_2: i need food the most since there will be my kids and I. I can give up my firewood for food,"Describe-Need,Promote-Coordination","[0, 0, 1, 0, 0, 0, 1, 0, 0]","['Describe-Need', 'Promote-Coordination']","[0, 0, 1, 0, 0, 0, 1, 0, 0]","{""intents"":[""Describe-Need"",""Promote-Coordination""]}"
504-2_utt2_intention,504-2,2,"agent_1: Okay, so how about I get 1 food, and 3 firewood and 1 water, and you get 2 food, 0 firewood, and 2 water",No-Intention,"[0, 0, 0, 0, 1, 0, 0, 0, 0]","['Promote-Coordination', 'Callout-Fairness']","[0, 1, 0, 0, 0, 0, 1, 0, 0]","{""intents"":[""Promote-Coordination"",""Callout-Fairness""]}"
